"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3000000","3000000-102-2014-00006","2014-12-22","","01","영업/정상","01","영업","","","","","","105.73","110-410","서울특별시 종로구 인의동 73 지하1층 ","서울특별시 종로구 창경궁로 125, 지하1층 (인의동)","03136","쑤니","2024-10-16 11:08:44","U","2024-10-18 02:40:00.0","룸살롱","199697.097203624    ","452368.820338534    ","룸살롱","0","0","유흥업소밀집지역","우수","상수도전용","0","0","0","0","0","","0","0","Y","105.73","","",""
"3000000","3000000-102-2015-00001","2015-02-26","","01","영업/정상","01","영업","","","","","","122.39","110-835","서울특별시 종로구 종로5가 4-1 지상2층 ","서울특별시 종로구 종로 253-1, 지상2층 (종로5가)","03126","노블레스","2021-04-06 11:22:35","U","2021-04-08 02:40:00.0","룸살롱","200464.00848623     ","452120.672326645    ","룸살롱","","","학교정화(상대)","","상수도전용","","","","","","","","","Y","122.39","","",""
"3000000","3000000-102-2015-00002","2015-02-26","","01","영업/정상","01","영업","","","","","","114.76","110-835","서울특별시 종로구 종로5가 4-1 1층 ","서울특별시 종로구 종로 253-1, 1층 (종로5가)","03126","선물","2021-11-23 14:54:18","U","2021-11-25 02:40:00.0","기타","200464.00848623     ","452120.672326645    ","기타","0","0","","","","0","0","0","0","0","","0","0","N","114.76","","",""
"3000000","3000000-102-2015-00003","2015-06-30","","01","영업/정상","01","영업","","","","","","179.04","110-470","서울특별시 종로구 연지동 254-1 지하1층 ","서울특별시 종로구 종로31길 22, 지하1층 (연지동)","03129","와우노래팡","2023-06-20 15:20:47","U","2023-06-22 02:40:00.0","노래클럽","199913.736412998    ","452181.573855188    ","노래클럽","0","0","","","","0","0","0","0","0","","0","0","N","179.04","","",""
"3000000","3000000-102-2016-00001","2016-02-16","","01","영업/정상","01","영업","","","","","","78.00","110-853","서울특별시 종로구 종로4가 8 2층 ","서울특별시 종로구 종로 195, 2층 (종로4가)","03130","야구장","2021-06-02 14:28:55","U","2021-06-04 02:40:00.0","룸살롱","199870.080275739    ","452092.183279631    ","룸살롱","","","기타","기타","상수도전용","","","","","","","","","N","78","","",""
"3000000","3000000-102-2016-00002","2016-02-17","","01","영업/정상","01","영업","","","","","","","110-853","서울특별시 종로구 종로4가 8번지 2층 ","서울특별시 종로구 종로 195, 2층 (종로4가)","03130","골프장","2016-12-22 10:03:19","I","2018-08-31 23:59:59.0","룸살롱","199870.080275739    ","452092.183279631    ","룸살롱","","","기타","","상수도전용","","","","","","","","","N","70","","",""
"3000000","3000000-102-2017-00001","2017-02-16","","01","영업/정상","01","영업","","","","","02  745 4450","132.13","110-807","서울특별시 종로구 돈의동 50번지 1층 ","서울특별시 종로구 돈화문로11길 10, 1층 (돈의동)","03133","반반","2018-12-06 15:44:09","U","2018-12-08 02:40:00.0","간이주점","199121.552856042    ","452271.904541876    ","간이주점","","","","","상수도전용","","","","","","","","","Y","132.13","","",""
"3000000","3000000-102-2017-00002","2017-07-07","","01","영업/정상","01","영업","","","","","","","110-842","서울특별시 종로구 창신동 446-5번지 2층 ","서울특별시 종로구 종로44길 8, 2층 (창신동)","03119","똥광 노래타운","2017-07-07 13:44:26","I","2018-08-31 23:59:59.0","룸살롱","200876.507837051    ","452049.012002528    ","룸살롱","","","","","","","","","","","","","","Y","95.14","","",""
"3000000","3000000-102-2017-00003","2017-12-27","","01","영업/정상","01","영업","","","","","","103.10","110-123","서울특별시 종로구 종로3가 157 ","서울특별시 종로구 종로 144-3, 지하1층 101호 (종로3가)","03193","인스타","2023-03-28 11:40:14","U","2023-03-30 02:40:00.0","룸살롱","199377.669055349    ","451982.41963839     ","룸살롱","","","기타","","","","","","","","","","","N","103.1","","",""
"3000000","3000000-102-2018-00001","2018-01-10","","01","영업/정상","01","영업","","","","","","118.75","110-320","서울특별시 종로구 낙원동 121-1 ","서울특별시 종로구 돈화문로11길 30, 2층 201호 (낙원동)","03133","테라","2022-08-24 10:57:23","U","2022-08-26 02:40:00.0","간이주점","199024.157836526    ","452271.413337643    ","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","118.75","","",""
"3000000","3000000-102-2005-00009","2005-10-05","","01","영업/정상","01","영업","","","","","","91.19","110-836","서울특별시 종로구 종로5가 244 지상2층 ","서울특별시 종로구 종로 248 (종로5가,지상2층)","03197","인스타노래","2022-12-30 13:29:25","U","2023-01-01 02:40:00.0","룸살롱","200389.375972921    ","452056.426604581    ","룸살롱","","","","","","","","","","","","","","N","91.19","","",""
"3000000","3000000-102-2005-00012","2005-12-23","","01","영업/정상","01","영업","","","","","","","110-450","서울특별시 종로구 원남동 177-1번지 지하층 ","서울특별시 종로구 율곡로 164 (원남동,지하층)","03136","지중해`궁","2011-05-16 17:55:34","I","2018-08-31 23:59:59.0","룸살롱","199642.716240024    ","452606.614384676    ","룸살롱","","","","","","","","","","","","","","N","98.94","","",""
"3000000","3000000-102-1967-10359","1967-01-13","","01","영업/정상","01","영업","","","","","","700.21","110-111","서울특별시 종로구 관철동 32-4번지 지하 1층(관철동 32-4,7) ","서울특별시 종로구 삼일대로17길 39, 지하 1층 (관철동)","03189","18번가 가요리믹스","2020-05-18 18:22:10","U","2020-05-20 02:40:00.0","고고(디스코)클럽","198635.688914101    ","451847.282077868    ","고고(디스코)클럽","","","","","","","","","","","","","","N","700.21","","",""
"3000000","3000000-102-1972-08325","1972-04-05","","01","영업/정상","01","영업","","","","","02 7633630","","110-840","서울특별시 종로구 창신동 293-5번지 ","서울특별시 종로구 종로 337 (창신동)","03104","신성","2003-05-14 00:00:00","I","2018-08-31 23:59:59.0","요정","201256.239749549    ","452309.296060348    ","요정","0","0","기타","갑","상수도전용","","","","","","","","","N","150.55","","",""
"3000000","3000000-102-2010-00006","2010-04-28","","01","영업/정상","01","영업","","","","","","88.26","110-470","서울특별시 종로구 연지동 246 지하 1층 ","서울특별시 종로구 종로31길 28 (연지동,지하 1층)","03129","스타노래팡","2021-06-08 17:06:25","U","2021-06-10 02:40:00.0","룸살롱","199904.473854163    ","452205.362960672    ","룸살롱","","","","","","","","","","","","","","N","88.26","","",""
"3000000","3000000-102-2010-00007","2010-07-30","","01","영업/정상","01","영업","","","","","02  747 9955","99.17","110-835","서울특별시 종로구 종로5가 38-1 지상1층 ","서울특별시 종로구 종로35길 5, 지상1층 (종로5가)","03126","단밤","2022-04-26 16:07:49","U","2022-04-28 02:40:00.0","룸살롱","200263.971686005    ","452127.920429803    ","룸살롱","","","학교정화(상대)","","","","","","","","","","","N","99.17","","",""
"3000000","3000000-102-2006-00011","2006-04-10","","01","영업/정상","01","영업","","","","","02  7431205","","110-835","서울특별시 종로구 종로5가 20-1번지 지하1층 ","서울특별시 종로구 대학로2길 52 (종로5가)","03126","콘서트","2017-05-26 10:07:36","I","2018-08-31 23:59:59.0","룸살롱","200363.217845298    ","452115.190202487    ","룸살롱","0","0","","","","","","","","","","","","N","147.37","","",""
"3000000","3000000-102-2006-00007","2006-04-26","","01","영업/정상","01","영업","","","","","0222538858","228.54","110-825","서울특별시 종로구 숭인동 200-33 지하1층 ","서울특별시 종로구 종로 382, 지하1층 (숭인동)","03115","발리노래팡","2023-02-22 14:50:43","U","2023-02-24 02:40:00.0","룸살롱","201687.573879734    ","452408.346754198    ","룸살롱","0","0","기타","","","","","","","","","","","N","228.54","","",""
"3000000","3000000-102-2007-00001","2007-01-23","","01","영업/정상","01","영업","","","","","7374234","","110-071","서울특별시 종로구 당주동 18번지 지상3층 ","서울특별시 종로구 새문안로9길 29-2 (당주동,지상3층)","03183","첼로노래나라","2008-06-02 16:21:40","I","2018-08-31 23:59:59.0","기타","197745.004527844    ","452127.244052997    ","기타","","","","","","","","","","","","","","N","89.03","","",""
"3000000","3000000-102-2007-00002","2007-01-25","","01","영업/정상","01","영업","","","","","02 7208356","","110-130","서울특별시 종로구 청진동 183-1번지 지하1층 ","서울특별시 종로구 종로3길 32 (청진동,지하1층)","03156","야호","2015-11-09 11:47:21","I","2018-08-31 23:59:59.0","룸살롱","198117.379629688    ","452161.23287376     ","룸살롱","","","기타","","상수도전용","","","","","","","","","N","83.01","","",""
"3000000","3000000-102-2007-00003","2007-03-06","","01","영업/정상","01","영업","","","","","0232160006","","110-846","서울특별시 종로구 평창동 66-50번지 동화킴스관광호텔 지하1층 ","서울특별시 종로구 세검정로 418 (평창동,동화킴스관광호텔 지하1층)","","킴스노래주점","2011-02-07 16:05:57","I","2018-08-31 23:59:59.0","룸살롱","197733.39181877     ","456346.84737021     ","룸살롱","0","0","기타","","상수도전용","","","","","","","","","N","116.46","","",""
"3000000","3000000-102-2010-00010","2010-09-03","","01","영업/정상","01","영업","","","","","","","110-841","서울특별시 종로구 창신동 378번지 2층 ","서울특별시 종로구 종로 318 (창신동,2층)","03121","황제","2018-11-28 11:30:56","U","2018-11-30 02:40:00.0","룸살롱","201089.989130434    ","452192.646040943    ","룸살롱","","","기타","","","","","","","","","","","N","69.61","","",""
"3000000","3000000-102-2010-00013","2010-11-08","","01","영업/정상","01","영업","","","","","","22.40","110-836","서울특별시 종로구 종로5가 231-20번지 (3층) ","서울특별시 종로구 종로36가길 8-1 (종로5가,(3층))","03197","마산","2019-10-28 15:08:52","U","2019-10-30 02:40:00.0","요정","200312.728463188    ","452034.61983504     ","요정","","","","","","","","","","","","","","N","22.4","","",""
"3000000","3000000-102-2010-00016","2010-12-28","","01","영업/정상","01","영업","","","","","02  744 8456","81.94","110-842","서울특별시 종로구 창신동 436-73번지 (지하1층) ","서울특별시 종로구 청계천로 341 (창신동,(지하1층))","03120","MJ(엠제이)","2019-04-29 11:57:00","U","2019-05-01 02:40:00.0","룸살롱","201302.883783666    ","451982.388503793    ","룸살롱","2","2","학교정화(상대)","","","","","","","","","","","N","81.94","","",""
"3000000","3000000-102-2011-00003","2011-04-13","","01","영업/정상","01","영업","","","","","","","110-835","서울특별시 종로구 종로5가 54번지 (지상1층) ","서울특별시 종로구 종로 227-6 (종로5가,(지상1층))","03126","이미지 노래장","2015-09-15 14:55:57","I","2018-08-31 23:59:59.0","룸살롱","200197.579335384    ","452129.32069842     ","룸살롱","","","","","","","","","","","","","","N","99.88","","",""
"3000000","3000000-102-2011-00004","2011-04-14","","01","영업/정상","01","영업","","","","","","","110-126","서울특별시 종로구 종로6가 124-1번지 (지상2층) ","서울특별시 종로구 종로 263 (종로6가,(지상2층))","03124","아레나","2017-09-04 14:46:59","I","2018-08-31 23:59:59.0","룸살롱","200554.422814082    ","452128.029745721    ","룸살롱","","","","","","","","","","","","","","N","80.86","","",""
"3000000","3000000-102-2007-00004","2007-03-13","","01","영업/정상","01","영업","","","","","22773360","92.72","110-836","서울특별시 종로구 종로5가 332-7번지 지상2층 ","서울특별시 종로구 동호로 402 (종로5가,지상2층)","03196","파티파티","2020-03-17 16:17:27","U","2020-03-19 02:40:00.0","룸살롱","200137.895135224    ","451994.554417838    ","룸살롱","0","0","학교정화(상대)","","","","","","","","","","","N","92.72","","",""
"3000000","3000000-102-2007-00005","2007-05-03","","01","영업/정상","01","영업","","","","","0222657267","","110-430","서울특별시 종로구 장사동 2번지 ","서울특별시 종로구 돈화문로 16 (장사동)","03193","종로노래주점","2007-05-03 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","199261.53227936     ","451953.041896293    ","룸살롱","0","0","기타","","","","","","","","","","","N","46.27","","",""
"3000000","3000000-102-2008-00001","2008-04-11","","01","영업/정상","01","영업","","","","","","92.48","110-450","서울특별시 종로구 원남동 282 지하1층 ","서울특별시 종로구 창경궁로 133 (원남동,지하1층)","03136","스카이(SKY)","2023-04-10 13:36:46","U","2023-04-12 02:40:00.0","비어(바)살롱","199689.745659165    ","452449.278783139    ","비어(바)살롱","0","0","","","","0","0","0","0","0","","0","0","N","92.48","","",""
"3000000","3000000-102-2008-00002","2008-05-28","","01","영업/정상","01","영업","","","","","","","110-126","서울특별시 종로구 종로6가 244-15번지 (지상3층) ","서울특별시 종로구 종로39길 10-1 (종로6가,(지상3층))","03125","상상","2013-02-25 16:31:39","I","2018-08-31 23:59:59.0","룸살롱","200487.269762546    ","452159.900405573    ","룸살롱","2","","학교정화(상대)","","상수도전용","","","","","","","","","N","62.35","","",""
